,지하철역수,버스정류장수,유동인구비율,복지시설,의료기관,도서관,면적,공원이름,입지지수
0,0.0,0.0,0.5889014818595414,0.0,0.0,0.0,0.19704591937832583,송파나루,0.0883352222789312
1,0.0,0.42857142857142855,0.9999999999999999,0.23529411764705882,0.23809523809523808,0.5,0.004049253390602403,잠 실,0.34973389355742296
2,0.0,0.46428571428571425,0.01724473276660088,0.11764705882352941,0.3571428571428571,0.0,0.004045312477745942,삼 전1,0.16162032336036827
3,0.6666666666666666,0.39285714285714285,0.5889014818595414,0.11764705882352941,0.34523809523809523,0.0,0.004054715357543813,송 파,0.36558312143859506
4,0.3333333333333333,0.5,0.5217295039653234,0.11764705882352941,0.2976190476190476,0.0,0.004268285178835169,방 이,0.3069358961830338
5,0.0,0.42857142857142855,0.2597215864803166,0.1764705882352941,0.1369047619047619,0.5,0.004048078030627669,태 양,0.21102056290201948
6,0.6666666666666666,0.39285714285714285,0.5889014818595414,0.11764705882352941,0.34523809523809523,0.0,0.002824873991039885,한 양,0.36558312143859506
7,0.6666666666666666,0.39285714285714285,0.5889014818595414,0.11764705882352941,0.34523809523809523,0.0,0.003390706110641198,동 산,0.36558312143859506
8,0.0,0.5357142857142857,0.047424087541782234,0.4117647058823529,0.21428571428571427,0.0,0.1510063777797782,오 금<시공원>,0.27337411733294803
9,0.0,0.5714285714285714,0.15644876277719363,0.1764705882352941,0.15476190476190477,0.0,0.006407440332850883,백 토,0.21035106791797958
10,0.0,0.5357142857142857,0.047424087541782234,0.4117647058823529,0.19047619047619047,0.0,0.010667083158930654,거 여1,0.2717074506662813
11,0.0,0.17857142857142855,0.4038569588024622,0.1764705882352941,0.07142857142857142,0.0,0.016081206035487298,두댐이,0.16305753541700796
12,1.0,0.6785714285714285,0.567478255189482,0.1764705882352941,0.2976190476190476,0.0,0.007308803155827704,건너말,0.5034340632083943
13,0.3333333333333333,0.5714285714285714,0.15644876277719363,0.47058823529411764,0.19047619047619047,0.0,0.005096084295158056,목 련,0.3824589110552345
14,0.0,0.3571428571428571,0.0,0.1764705882352941,0.17857142857142855,0.0,0.007056239038904,마 천,0.14569327731092435
15,0.3333333333333333,0.6785714285714285,0.567478255189482,0.29411764705882354,0.19047619047619047,0.0,0.018592535468561402,가 락,0.40377720046329624
16,0.6666666666666666,0.6428571428571428,0.567478255189482,0.29411764705882354,0.1607142857142857,0.0,0.007150060420416584,웃 말,0.4612176766537724
17,0.0,0.7142857142857142,0.567478255189482,0.4117647058823529,0.30952380952380953,0.0,0.014372440048690325,개 롱,0.3937631948610553
18,0.6666666666666666,0.25,0.9999999999999999,0.11764705882352941,0.11309523809523808,0.0,0.0451277388134423,아시아,0.38242647058823526
19,0.6666666666666666,0.21428571428571427,0.4038569588024622,0.1764705882352941,0.1845238095238095,0.0,0.006756245690058681,훼밀리,0.3114503925598651
20,0.0,0.17857142857142855,0.4038569588024622,0.1764705882352941,0.07142857142857142,0.0,0.006533549544257626,숯 내,0.16305753541700796
21,0.0,0.9285714285714285,0.4038569588024622,0.8235294117647058,0.10714285714285714,0.5,0.009376330490206693,연 화,0.557028123652302
22,0.6666666666666666,0.39285714285714285,0.5889014818595414,0.11764705882352941,0.34523809523809523,0.0,0.007216226273111898,송 이,0.36558312143859506
23,0.0,0.42857142857142855,0.15644876277719363,0.1764705882352941,0.03571428571428571,0.0,0.012341901984104432,누에머리,0.17344630601321767
24,0.0,0.14285714285714285,0.2597215864803166,0.1764705882352941,0.07738095238095238,0.0,0.01641590707299829,풍 납,0.13471103909249565
25,0.6666666666666666,0.39285714285714285,0.5889014818595414,0.11764705882352941,0.34523809523809523,0.0,0.0040878328533024925,개나리1,0.36558312143859506
26,0.6666666666666666,0.39285714285714285,0.5889014818595414,0.11764705882352941,0.34523809523809523,0.0,0.005016505510986366,매미,0.36558312143859506
27,0.0,0.42857142857142855,0.9999999999999999,0.23529411764705882,0.25595238095238093,0.5,0.008395043188947966,부리,0.350983893557423
28,0.6666666666666666,0.39285714285714285,0.5889014818595414,0.11764705882352941,0.34523809523809523,0.0,0.007569525653752502,뽕나무,0.36558312143859506
29,0.3333333333333333,0.17857142857142855,0.5889014818595414,0.3529411764705882,0.3273809523809524,0.0,0.0012399356345222305,새내,0.33716225309125614
30,0.3333333333333333,0.3214285714285714,0.5889014818595414,0.23529411764705882,0.1369047619047619,0.0,0.0040483545859158416,하늘가람,0.3112238777411161
31,0.3333333333333333,0.39285714285714285,0.5889014818595414,0.23529411764705882,0.17261904761904762,0.0,0.0041328422264525965,온조마루,0.32800959202683033
32,0.3333333333333333,0.5357142857142857,0.4038569588024622,0.3529411764705882,0.369047619047619,0.0,0.01834481106918072,글 샘,0.3837508127279323
33,0.3333333333333333,0.5357142857142857,0.4038569588024622,0.3529411764705882,0.369047619047619,0.0,0.007348903672612744,한우물,0.3837508127279323
34,0.3333333333333333,0.5357142857142857,0.4038569588024622,0.3529411764705882,0.369047619047619,0.0,0.0065359002642070944,글샘작은,0.3837508127279323
35,0.3333333333333333,1.0,0.3034645943349181,1.0,0.07738095238095238,1.0,0.006355517077496461,장 수,0.6976030224835711
36,0.0,0.25,0.0,0.4117647058823529,0.03571428571428571,0.0,0.01615871065499769,널 문,0.1966176470588235
37,0.0,0.75,0.4038569588024622,0.7647058823529411,0.13095238095238093,0.5,0.034026947823834836,문 정,0.5023922693105654
38,0.0,0.42857142857142855,0.3034645943349181,0.23529411764705882,0.07142857142857142,0.0,0.09179865613488819,장 지<시공원>,0.21858691604099403
39,0.3333333333333333,0.5357142857142857,0.4038569588024622,0.3529411764705882,0.369047619047619,0.0,0.02480818470906453,문정 법조단지 근린공원1,0.3837508127279323
40,0.3333333333333333,0.46428571428571425,0.9999999999999999,0.11764705882352941,1.0,0.5,0.0006296472523471592,새마을,0.4357002801120448
41,0.0,0.3571428571428571,0.9999999999999999,0.1764705882352941,0.5238095238095237,0.5,0.00025512225333930124,뽕 밭,0.334859943977591
42,0.0,0.5714285714285714,0.01724473276660088,0.1764705882352941,0.40476190476190477,0.5,0.0004684155193424841,삼밭나루,0.2219704634163907
43,0.0,0.46428571428571425,0.01724473276660088,0.11764705882352941,0.3273809523809524,1.0,0.0006163034596928272,삼학사,0.18953699002703495
44,0.0,0.3214285714285714,0.9999999999999999,0.1764705882352941,0.19642857142857142,0.0,0.0006785975383537243,진달래,0.2898004201680672
45,0.0,0.2857142857142857,0.9999999999999999,0.1764705882352941,0.08928571428571427,0.0,0.0006154046550062661,쌀 섬,0.27515756302521
46,0.0,0.17857142857142855,0.9999999999999999,0.1764705882352941,0.11309523809523808,0.0,0.0006244618406939215,부 렴,0.2553956582633053
47,0.0,0.3571428571428571,0.11860413988629279,0.11764705882352941,0.1607142857142857,0.5,0.0006096661327766828,석 촌,0.15664566299975063
48,0.6666666666666666,0.3571428571428571,0.11860413988629279,0.058823529411764705,0.25,0.5,0.0005195091088323877,오봉산,0.27564076103896634
49,0.0,0.3214285714285714,0.11860413988629279,0.4117647058823529,0.21428571428571427,0.0,0.0006630413033940108,돌마리,0.24119398232748174
50,0.6666666666666666,0.5357142857142857,0.10416216366409622,0.23529411764705882,0.3571428571428571,0.5,0.0005660395360674418,아 랑,0.37845345620227555
51,0.3333333333333333,0.46428571428571425,0.10416216366409622,0.4117647058823529,0.25,0.0,0.0004930289399898532,동호수,0.3367657811322475
52,0.3333333333333333,0.5,0.5217295039653234,0.11764705882352941,0.34523809523809523,0.5,0.0006035819164368837,방잇골,0.32526922951636716
53,0.0,0.6071428571428571,0.5217295039653234,0.11764705882352941,0.3333333333333333,0.0,0.00035240057595404303,옛동산,0.26419780094493855
54,0.6666666666666666,0.5714285714285714,0.11860413988629279,0.23529411764705882,0.613095238095238,0.0,0.0010938453035450098,아름(구. 삼전도비),0.3906792764451288
55,0.0,0.2857142857142857,0.01724473276660088,0.23529411764705882,0.17857142857142855,0.0,0.0004952413822952346,나루터,0.15458250823431788
56,0.0,0.3214285714285714,0.01724473276660088,0.11764705882352941,0.21428571428571427,0.0,0.0006140218785654026,삼 전2,0.1230488947889397
57,0.0,0.25,0.01724473276660088,0.058823529411764705,0.14285714285714285,0.0,0.0006149898220740069,삼 밭,0.08317494520910777
58,0.0,0.6785714285714285,0.5217295039653234,0.11764705882352941,0.34523809523809523,0.0,0.0005560144068711819,몽 촌,0.27931684856398614
59,0.6666666666666666,0.39285714285714285,0.5889014818595414,0.11764705882352941,0.34523809523809523,0.0,0.0006200369560831585,어 사,0.36558312143859506
60,0.6666666666666666,0.39285714285714285,0.5889014818595414,0.11764705882352941,0.34523809523809523,0.0,0.0007258193538092103,새 싹,0.36558312143859506
61,0.3333333333333333,0.42857142857142855,0.047424087541782234,0.3529411764705882,0.2738095238095238,0.5,0.0,거 여2,0.3171906439435923
62,0.3333333333333333,0.6071428571428571,0.5217295039653234,0.3529411764705882,0.2738095238095238,0.0,0.0005141854195350634,임금샘,0.4090507421214091
63,0.6666666666666666,0.39285714285714285,0.11860413988629279,0.23529411764705882,0.3571428571428571,0.5,0.0004972464081344866,배 밭,0.35204832406417647
64,0.3333333333333333,0.5357142857142857,0.15644876277719363,0.3529411764705882,0.27976190476190477,0.0,0.0005139780030689339,가야금,0.3403895833241421
65,0.6666666666666666,0.6428571428571428,0.567478255189482,0.1764705882352941,0.1607142857142857,0.0,0.0005085160361275235,방 죽,0.4200412060655371
66,0.3333333333333333,0.6785714285714285,0.567478255189482,0.47058823529411764,0.21428571428571427,0.0,0.0005139780030689339,샛 별,0.4672085730123159
67,0.0,0.6428571428571428,0.15644876277719363,0.11764705882352941,0.02976190476190476,0.0,0.0005139780030689339,오동나무,0.1952985469095762
68,0.6666666666666666,0.46428571428571425,0.15644876277719363,0.11764705882352941,0.06547619047619047,0.0,0.0005139780030689339,아랫말,0.2954175945286239
69,0.6666666666666666,0.39285714285714285,0.567478255189482,0.29411764705882354,0.33928571428571425,0.0,0.0005143236971791499,안산골,0.4237176766537724
70,0.0,0.5714285714285714,0.15644876277719363,0.29411764705882354,0.041666666666666664,0.0,0.0005154299183318406,벌 말,0.24361087183954824
71,0.3333333333333333,0.5,0.4038569588024622,0.29411764705882354,0.2976190476190476,0.5,0.0006439589885100957,한 샘,0.3660197202909576
72,0.0,0.5714285714285714,0.047424087541782234,0.4117647058823529,0.19047619047619047,0.0,0.0005195782476544308,큰바위,0.27885030780913844
73,0.3333333333333333,0.5714285714285714,0.047424087541782234,0.23529411764705882,0.29166666666666663,0.5,0.0005142545583571068,개 미,0.3058356019267856
74,0.0,0.7857142857142857,0.4038569588024622,0.3529411764705882,0.22023809523809523,0.0,0.0005065110102882715,반딧불,0.35666747939459903
75,0.3333333333333333,0.6071428571428571,0.4038569588024622,0.1764705882352941,0.21428571428571427,0.0,0.0003841352952718587,개나리2,0.32543848779796036
76,0.0,0.5714285714285714,0.5217295039653234,0.1764705882352941,0.19047619047619047,0.0,0.0005141162807130204,비둘기,0.267643179096199
77,0.6666666666666666,0.39285714285714285,0.5889014818595414,0.11764705882352941,0.34523809523809523,0.0,0.0005124569489839843,중 대,0.36558312143859506
78,0.6666666666666666,0.5,0.567478255189482,0.11764705882352941,0.11309523809523808,0.0,0.0005139780030689339,훙 이,0.3675482088666576
79,1.0,0.6785714285714285,0.567478255189482,0.4117647058823529,0.3214285714285714,0.0,0.0005106593396108618,봉우리,0.5874536710515315
80,0.3333333333333333,0.75,0.567478255189482,0.3529411764705882,0.29166666666666663,0.0,0.0005126643654501138,새 말,0.4457344833764615
81,0.3333333333333333,0.7142857142857142,0.567478255189482,0.29411764705882354,0.31547619047619047,0.0,0.0005122495325178548,팔각정,0.4196700576061534
82,0.0,0.42857142857142855,0.15644876277719363,0.29411764705882354,0.03571428571428571,0.0,0.0005114198666533366,꿈나무,0.21462277660145299
83,0.3333333333333333,0.7857142857142857,0.4038569588024622,0.3529411764705882,0.22023809523809523,0.0,0.0005102445066786026,수 정,0.4233341460612657
84,0.3333333333333333,0.46428571428571425,0.5217295039653234,0.5294117647058824,0.369047619047619,0.0,0.0005140471418909771,솔 밭,0.44891068609900014
85,0.6666666666666666,0.46428571428571425,0.15644876277719363,0.11764705882352941,0.07738095238095238,0.0,0.0005141854195350634,복숭아,0.2962509278619572
86,0.6666666666666666,0.5,0.15644876277719363,0.11764705882352941,0.07142857142857142,0.0,0.0005139780030689339,큰 솔,0.3029771183381477
87,0.0,0.6428571428571428,0.15644876277719363,0.29411764705882354,0.02976190476190476,0.0,0.0005140471418909771,안 골,0.25706325279192915
88,0.6666666666666666,0.39285714285714285,0.567478255189482,0.29411764705882354,0.33928571428571425,0.0,0.0005139780030689339,무궁화,0.4237176766537724
89,0.6666666666666666,0.5,0.567478255189482,0.29411764705882354,0.11309523809523808,0.0,0.0005159830289081861,투구봉,0.42931291474901057
90,0.6666666666666666,0.39285714285714285,0.567478255189482,0.29411764705882354,0.33928571428571425,0.0,0.0005144619748232363,샛팽이,0.4237176766537724
91,0.6666666666666666,0.5,0.567478255189482,0.29411764705882354,0.11309523809523808,0.0,0.0005033997632963289,능 골,0.42931291474901057
92,0.3333333333333333,0.5357142857142857,0.047424087541782234,0.3529411764705882,0.30357142857142855,0.5,0.0005142545583571068,영 풍,0.34070254870549704
93,0.3333333333333333,0.6071428571428571,0.4038569588024622,0.1764705882352941,0.21428571428571427,0.0,0.0005110741725431208,희 망,0.32543848779796036
94,0.0,0.14285714285714285,0.0,0.29411764705882354,0.0,0.0,0.0005141854195350634,용 마,0.1315126050420168
95,0.6666666666666666,0.7857142857142857,0.567478255189482,0.29411764705882354,0.3630952380952381,0.0,0.0006000558365126821,비석거리,0.5039557718918677
96,0.0,0.6785714285714285,0.5217295039653234,0.11764705882352941,0.34523809523809523,0.0,0.0006572336423423846,곰 말,0.27931684856398614
97,0.0,0.8214285714285714,0.4038569588024622,0.29411764705882354,0.125,0.0,0.0005555995739389231,호순이,0.3365554345766718
98,0.0,0.21428571428571427,0.4038569588024622,0.1764705882352941,0.1369047619047619,0.0,0.0005804204110524213,굴렁쇠,0.17478372589319846
99,0.0,0.14285714285714285,0.4038569588024622,0.11764705882352941,0.10714285714285714,0.0,0.000545159611810404,호돌이,0.13782644298003321
100,0.3333333333333333,0.39285714285714285,0.047424087541782234,0.1764705882352941,0.26785714285714285,0.5,0.0005140471418909771,배미골,0.24786641425171552
101,0.3333333333333333,0.6785714285714285,0.047424087541782234,0.1764705882352941,0.45238095238095233,0.5,0.0005225512170022873,향나무,0.3179259380612393
102,0.0,0.6428571428571428,0.3034645943349181,0.6470588235294118,0.06547619047619047,0.5,0.0005167435559506609,한림,0.42014503929029373
103,0.3333333333333333,0.9642857142857142,0.3034645943349181,0.7647058823529411,0.20833333333333331,0.5,0.0005298799321388634,문현,0.6022738908309099
104,0.3333333333333333,0.7142857142857142,0.3034645943349181,0.5294117647058824,0.13095238095238093,0.5,0.0005139780030689339,솔바람,0.46450428298777274
105,0.3333333333333333,0.5357142857142857,0.3034645943349181,0.4117647058823529,0.13095238095238093,0.5,0.0007808538561555745,버들,0.38761352668525173
106,0.3333333333333333,0.7857142857142857,0.0,0.1764705882352941,0.375,0.5,0.002337860128567788,도담,0.32682422969187674
107,0.3333333333333333,0.7857142857142857,0.0,0.1764705882352941,0.375,0.5,0.008094358451882215,천상,0.32682422969187674
108,0.6666666666666666,0.39285714285714285,0.567478255189482,0.29411764705882354,0.33928571428571425,0.0,0.0005139780030689339,대 건,0.4237176766537724
109,0.0,0.42857142857142855,0.10416216366409622,0.47058823529411764,0.20238095238095238,0.0,0.0005789684957895148,거북이,0.280211159283508
110,0.3333333333333333,0.6785714285714285,0.0,0.29411764705882354,0.41666666666666663,0.5,0.00011366422343897324,늘푸른,0.34948879551820733
111,0.3333333333333333,0.39285714285714285,0.047424087541782234,0.1764705882352941,0.26785714285714285,0.5,0.0005815957710271553,능안,0.24786641425171552
112,0.6666666666666666,0.39285714285714285,0.5889014818595414,0.11764705882352941,0.34523809523809523,0.0,0.004066261540825023,벚 꽃,0.36558312143859506
113,0.3333333333333333,0.17857142857142855,0.5889014818595414,0.058823529411764705,0.23214285714285712,0.5,0.008295898118138058,신천교통,0.24255440995400124
114,0.0,0.25,0.567478255189482,0.4117647058823529,0.20238095238095238,0.0,0.01272320258767252,가락 1(시영아파트),0.29340605200391245
115,0.6666666666666666,0.7142857142857142,0.047424087541782234,0.1764705882352941,0.5654761904761905,0.5,0.006966012876137662,향유(거마재정비),0.3996521285374298
116,0.0,0.39285714285714285,0.0,0.23529411764705882,0.005952380952380952,0.5,0.01189491949959533,나무그늘(거마재정비),0.17634103641456583
117,0.3333333333333333,0.3214285714285714,0.0,0.4117647058823529,0.10119047619047619,0.0,0.0064198161819966106,솔향(거마재정비),0.2821533613445378
118,0.3333333333333333,0.5357142857142857,0.4038569588024622,0.3529411764705882,0.369047619047619,0.0,0.014235821736333018,문정법조단지 근린공원2 (2017~18년 인수 예정),0.3837508127279323
119,0.0,0.42857142857142855,0.047424087541782234,0.23529411764705882,0.05357142857142857,0.0,0.029203132209882784,위례 근린공원 3호,0.17893084002202367
120,0.0,0.5714285714285714,0.3034645943349181,0.0,0.05357142857142857,0.0,0.00791874584389256,위례 근린공원 7호(2017~18년 인수 예정),0.163555403435952
121,0.0,0.5714285714285714,0.3034645943349181,0.0,0.05357142857142857,0.0,0.006408062582249271,위례 근린공원 8호(2017~18년 인수 예정),0.163555403435952
122,0.0,0.6428571428571428,0.047424087541782234,0.47058823529411764,0.011904761904761904,0.5,0.011833385947976909,위례 근린공원 12호,0.3162242573889704
123,0.0,0.25,0.567478255189482,0.4117647058823529,0.20238095238095238,0.0,0.000595561813079876,가락1(시영아파트),0.29340605200391245
124,0.3333333333333333,0.6428571428571428,0.0,0.47058823529411764,0.08333333333333333,0.5,0.004356713732228385,두레(거마재정비),0.3807773109243698
125,0.0,0.5714285714285714,0.047424087541782234,0.1764705882352941,0.03571428571428571,0.5,0.0005789684957895148,위례 어린이공원1호,0.20066403329933458
126,0.0,0.5,0.4038569588024622,0.6470588235294118,0.07738095238095238,0.5,0.002716049485143934,문정동136 어린이공원,0.40746579872233013
127,0.6666666666666666,0.3571428571428571,0.5889014818595414,0.29411764705882354,0.5,0.0,0.0019963143476745228,잠실미성크로바,0.43103830351142425
128,0.3333333333333333,0.42857142857142855,0.5889014818595414,0.3529411764705882,0.25,0.0,0.002438802808750818,잠실진주,0.3817455864245895
129,0.0,0.42857142857142855,0.9999999999999999,0.23529411764705882,0.25595238095238093,0.5,0.003471045421855362,잠실주공 5단지 1호,0.350983893557423
130,0.0,0.42857142857142855,0.9999999999999999,0.23529411764705882,0.25595238095238093,0.5,0.003847160613770213,잠실주공 5단지 2호,0.350983893557423
131,0.3333333333333333,0.3214285714285714,0.5889014818595414,0.058823529411764705,0.3214285714285714,0.5,0.003258789238182827,장미아파트 1호,0.2773758385254298
132,0.3333333333333333,0.6428571428571428,0.047424087541782234,0.29411764705882354,0.5238095238095237,0.5,0.00018418582192300775,거여1(거마재정비),0.3569595515066175
133,0.0,0.2857142857142857,0.11860413988629279,0.1764705882352941,0.24404761904761904,0.5,0.030684638888623855,백제초기적석총,0.16878151734148733
134,0.0,0.39285714285714285,0.5217295039653234,0.4117647058823529,0.25595238095238093,0.0,0.020421603005713492,방이동고분,0.31886516789171726
135,0.3333333333333333,0.6428571428571428,0.0,0.47058823529411764,0.08333333333333333,0.5,0.041686146529777326,성내천,0.3807773109243698
136,0.0,0.3571428571428571,0.5217295039653234,0.0,0.017857142857142856,0.0,1.0,올림픽공원,0.15093799702336994
